object_name,scene_file,model_file,object_keypoints,scene_keypoints,initial_matches,inliers,correct_matches,precision,recall,icp_score,processing_time_ms,transformation_matrix
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog000.ply.pcd,620,3885,590,16,16,1,1,0.0010918,601,"-0.449341,-0.117612,0.885586,-0.653739,0.772926,0.445905,0.451397,-0.45054,-0.447977,0.887324,-0.109457,1.04074,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog001.ply.pcd,542,3885,508,20,18,0.9,1,0.000202272,562,"0.976051,-0.190228,-0.105586,0.24067,0.191912,0.981398,0.00595363,0.0241625,0.102487,-0.0260731,0.994397,-0.0325676,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog002.ply.pcd,530,3885,499,10,6,0.6,1,0.000574466,506,"-0.679935,-0.281703,-0.677007,0.662941,-0.733202,0.274194,0.622283,-0.700245,0.0103314,0.919495,-0.392975,1.36626,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog003.ply.pcd,506,3885,452,10,0,0,1,0.00091883,502,"0.362268,0.931976,-0.0137349,0.09785,-0.478194,0.17319,-0.861014,0.798467,-0.800063,0.318482,0.508404,0.445144,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog004.ply.pcd,498,3885,445,9,9,1,1,0.00137874,545,"-0.149889,0.930785,-0.333435,0.532316,-0.985782,-0.114775,0.122748,-0.205503,0.0759825,0.347093,0.93475,0.0689588,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog005.ply.pcd,571,3885,546,15,8,0.533333,1,0.000818061,566,"-0.273953,-0.735874,0.619231,-0.406588,0.419461,0.487978,0.765466,-0.789917,-0.865454,0.469443,0.174985,0.678341,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog006.ply.pcd,548,3885,512,14,0,0,1,0.000778353,581,"-0.120645,-0.248502,0.961089,-0.634112,0.895962,-0.444126,-0.00236516,-0.174303,0.427433,0.860816,0.276229,0.676851,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog007.ply.pcd,549,3885,516,10,2,0.2,1,0.000366959,609,"-0.386949,0.913388,0.12649,-0.110906,0.882193,0.406621,-0.237496,0.17692,-0.268359,0.0196887,-0.963123,1.83982,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog008.ply.pcd,533,3885,479,12,1,0.0833333,1,0.000547,516,"0.241664,0.829484,-0.503547,0.77929,-0.964479,0.262375,-0.0306679,-0.0968644,0.10668,0.493072,0.863426,0.137728,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog009.ply.pcd,550,3885,523,10,3,0.3,1,0.00119757,565,"-0.988507,0.0716799,0.133118,-0.185076,0.0836941,-0.473826,0.876635,-0.779224,0.125908,0.877699,0.46238,0.406527,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog010.ply.pcd,512,3885,452,11,0,0,1,0.000684101,518,"0.230354,0.154917,-0.9607,1.20869,-0.393952,-0.887883,-0.237636,0.0493516,-0.889802,0.433211,-0.143495,0.95292,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog011.ply.pcd,493,3885,449,9,0,0,1,0.0018304,479,"0.744781,-0.336279,0.576389,-0.745977,0.408028,-0.453986,-0.792098,0.821536,0.528036,0.82512,-0.200908,0.9809,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog012.ply.pcd,505,3885,453,8,0,0,1,0.000759847,500,"-0.909748,0.280709,-0.305889,0.575449,-0.254309,-0.959163,-0.12386,0.161382,-0.328166,-0.0348939,0.943981,-0.186106,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog013.ply.pcd,504,3885,462,13,9,0.692308,1,0.000219412,478,"0.682298,-0.292598,0.669972,-0.538325,0.270846,0.95238,0.140108,-0.105526,-0.679058,0.085865,0.72905,0.218563,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog014.ply.pcd,551,3885,534,18,14,0.777778,1,0.000925993,536,"-0.371768,-0.241504,-0.896365,0.90062,0.479607,0.77676,-0.408197,0.456271,0.794841,-0.581655,-0.172949,0.973546,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog015.ply.pcd,466,3885,447,12,0,0,1,0.00124398,517,"-0.699451,-0.111357,-0.705955,0.753754,-0.316599,0.933858,0.166375,-0.142885,0.640732,0.339873,-0.688443,1.54831,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog016.ply.pcd,661,3885,614,15,8,0.533333,1,0.00221093,623,"-0.581841,0.461041,0.670008,-0.562497,0.801146,0.182959,0.569824,-0.816922,0.140126,0.868316,-0.475809,1.61763,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog017.ply.pcd,697,3885,653,14,3,0.214286,1,0.000673716,701,"0.603202,-0.588405,-0.538454,0.643586,-0.759815,-0.629227,-0.163584,-0.00523725,-0.242556,0.507798,-0.826628,1.66414,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog018.ply.pcd,624,3885,551,10,1,0.1,1,0.000892004,570,"0.0779682,0.538452,0.839046,-0.549894,-0.296851,-0.790896,0.535138,-0.687008,0.951743,-0.290793,0.0981745,0.76292,0,0,0,1"
Frog,../kinect/scenes/scene030.ply.pcd,../kinect/objects/frog/Frog019.ply.pcd,472,3885,404,8,3,0.375,1,0.000479347,452,"0.784851,0.127542,-0.606423,0.722754,0.530009,-0.645231,0.550248,-0.670518,-0.321102,-0.753269,-0.574008,1.36734,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog000.ply.pcd,613,3815,583,29,21,0.724138,1,0.000159336,530,"0.906654,-0.241685,0.345806,-0.19406,0.217917,0.970128,0.106675,-0.0841759,-0.361257,-0.0213574,0.932229,0.0149568,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog001.ply.pcd,506,3815,487,17,16,0.941176,1,0.00020917,453,"0.982829,-0.136039,-0.124676,0.273521,0.140409,0.989729,0.0269283,-0.0020178,0.119733,-0.0439717,0.991835,-0.0373646,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog002.ply.pcd,546,3815,516,11,8,0.727273,1,0.000656556,482,"0.790649,-0.514677,0.331641,-0.233427,0.442628,0.854717,0.271194,-0.201161,-0.423036,-0.067624,0.903588,0.00152884,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog003.ply.pcd,514,3815,473,13,7,0.538462,1,0.00164511,462,"-0.770846,0.152242,0.618564,-1.15714,0.560178,0.624346,0.544422,-0.371701,-0.303313,0.766172,-0.566555,1.82268,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog004.ply.pcd,489,3815,438,13,0,0,1,0.000605582,445,"0.820771,-0.181693,0.541596,-0.557358,-0.116027,-0.981333,-0.153379,-0.0252641,0.559352,0.063049,-0.82653,1.71775,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog005.ply.pcd,539,3815,523,12,9,0.75,1,0.0011022,481,"-0.670319,-0.712124,-0.208713,-0.0339353,0.542639,-0.662228,0.516723,-0.345614,-0.506184,0.233112,0.830327,-0.121531,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog006.ply.pcd,547,3815,510,15,1,0.0666667,1,0.00167137,554,"0.221649,-0.935281,-0.275915,0.365615,-0.910661,-0.0973623,-0.401525,0.281478,0.348674,0.340265,-0.873298,1.66904,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog007.ply.pcd,541,3815,505,13,10,0.769231,1,0.000508869,535,"-0.125792,-0.99103,-0.0451532,0.156039,0.916788,-0.0987402,-0.386986,0.258712,0.379055,-0.0900758,0.920983,0.0212506,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog008.ply.pcd,526,3815,477,16,15,0.9375,1,0.000165291,497,"0.952203,0.0514689,-0.3011,0.561968,0.0802949,0.908874,0.409278,-0.192017,0.294724,-0.413893,0.861297,-0.132293,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog009.ply.pcd,551,3815,533,10,2,0.2,1,0.000183642,530,"0.847475,0.149645,-0.509308,0.763288,0.0894881,0.905438,0.414938,-0.200777,0.52324,-0.397229,0.753943,-0.0178036,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog010.ply.pcd,518,3815,463,6,5,0.833333,1,0.00114944,486,"-0.17593,0.962451,0.206736,0.105656,0.593286,-0.0639192,0.802455,-0.829608,0.785534,0.263831,-0.559761,1.43932,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog011.ply.pcd,491,3815,437,10,5,0.5,1,0.000894507,468,"0.466585,-0.805858,0.364551,-0.391736,0.836338,0.536099,0.114651,-0.159929,-0.287826,0.251392,0.924103,0.0669906,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog012.ply.pcd,479,3815,447,12,4,0.333333,1,0.00049221,539,"0.106099,0.947154,0.302739,0.0304264,-0.824164,0.254101,-0.506149,0.319942,-0.556324,-0.195805,0.807567,0.0765908,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog013.ply.pcd,494,3815,458,14,4,0.285714,1,0.000955472,544,"-0.878533,-0.181908,0.441696,-0.326329,0.117308,0.81418,0.56864,-0.496886,-0.46306,0.551383,-0.693944,1.55147,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog014.ply.pcd,568,3815,555,17,14,0.823529,1,0.000870741,526,"-0.181702,-0.20883,-0.960923,0.988779,0.325428,0.909362,-0.259162,0.304147,0.927948,-0.359802,-0.0972707,0.947023,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog015.ply.pcd,464,3815,443,17,0,0,1,0.0012685,461,"0.00302162,-0.988409,-0.151798,-0.207121,-0.926449,-0.0599037,0.371624,-0.694643,-0.376411,0.139509,-0.915893,2.00499,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog016.ply.pcd,677,3815,629,13,0,0,1,0.00612527,644,"-0.276999,-0.635059,-0.721094,0.469668,0.462441,-0.745936,0.479296,-0.337383,-0.842272,-0.200698,0.500302,0.21034,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog017.ply.pcd,655,3815,611,11,1,0.0909091,1,0.00105089,605,"0.792708,-0.235675,0.562209,-0.279953,-0.465463,0.361552,0.807858,-0.839146,-0.393658,-0.902077,0.176906,0.580525,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog018.ply.pcd,609,3815,527,7,2,0.285714,1,0.00451286,643,"0.542236,-0.351337,-0.763249,0.749443,0.0337779,-0.898535,0.437611,-0.653457,-0.839553,-0.263068,-0.475349,1.26175,0,0,0,1"
Frog,../kinect/scenes/scene031.ply.pcd,../kinect/objects/frog/Frog019.ply.pcd,477,3815,416,13,0,0,1,0.000702407,485,"0.496826,0.842184,0.209514,0.12983,-0.867775,0.485341,0.106849,-0.0352554,-0.0116979,-0.234897,0.971953,-0.226998,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog000.ply.pcd,625,3705,604,23,23,1,1,0.000229565,533,"0.913917,-0.212675,0.345722,-0.189359,0.19581,0.977086,0.0834182,-0.0642797,-0.355543,-0.00853922,0.934621,0.0388726,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog001.ply.pcd,518,3705,498,12,10,0.833333,1,0.000277604,502,"0.984342,-0.129104,-0.120034,0.26055,0.130088,0.991505,0.000379026,0.0178491,0.118963,-0.0159867,0.992771,-0.015297,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog002.ply.pcd,537,3705,510,8,0,0,1,0.00219569,535,"-0.73068,0.610443,0.305732,-0.779155,-0.634863,-0.442803,-0.633157,0.52161,-0.251126,-0.65673,0.71109,0.476327,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog003.ply.pcd,507,3705,459,9,1,0.111111,1,0.000871448,492,"0.917033,0.328224,0.226557,-0.0557524,-0.351676,0.933415,0.0711977,-0.0870267,-0.1881,-0.144965,0.971399,-0.00616445,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog004.ply.pcd,501,3705,454,11,2,0.181818,1,0.00273004,542,"0.751354,0.0998062,0.652311,-0.471055,-0.188459,-0.914877,0.357057,-0.721095,0.632418,-0.391208,-0.668584,1.7172,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog005.ply.pcd,533,3705,510,10,0,0,1,0.000586844,478,"-0.946435,-0.199858,-0.253627,0.420091,-0.150047,0.967695,-0.202635,0.163489,0.285931,-0.153724,-0.945846,1.72736,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog006.ply.pcd,537,3705,497,9,8,0.888889,1,0.0013255,466,"0.242976,-0.956171,0.16341,-0.0596852,-0.513638,0.0160865,0.857861,-0.95545,-0.82289,-0.292371,-0.487216,1.32036,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog007.ply.pcd,537,3705,513,17,10,0.588235,1,0.00128481,488,"0.0770112,-0.876743,0.474759,-0.300643,-0.958553,0.0659056,0.277196,-0.397409,-0.274319,-0.476428,-0.83533,1.59943,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog008.ply.pcd,514,3705,476,11,2,0.181818,1,0.00155397,471,"0.382339,-0.923842,-0.0184856,-0.624549,0.592519,0.260472,-0.762289,0.788127,0.709047,0.280498,0.64698,0.677222,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog009.ply.pcd,561,3705,522,12,0,0,1,0.000859435,526,"0.188357,-0.90421,0.38332,-0.592446,-0.981696,-0.184603,0.0469325,-0.19505,0.0283252,-0.385143,-0.922428,1.64685,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog010.ply.pcd,520,3705,469,9,0,0,1,0.00103104,471,"-0.0227728,0.991925,-0.124778,0.0442741,-0.913025,-0.0714794,-0.4016,0.196355,-0.407275,0.10478,0.907278,0.0700184,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog011.ply.pcd,506,3705,460,12,11,0.916667,1,0.00113199,453,"-0.352493,-0.881766,-0.313441,0.16842,0.875605,-0.428966,0.222066,-0.139833,-0.330263,-0.196175,0.923286,-0.199524,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog012.ply.pcd,478,3705,434,10,1,0.1,1,0.000663626,447,"-0.731262,-0.323697,-0.600403,0.586648,-0.662173,0.548105,0.510993,-0.524137,0.163677,0.771238,-0.615153,1.5334,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog013.ply.pcd,482,3705,453,22,22,1,1,0.000614984,444,"-0.668008,0.352942,0.655137,-0.399681,0.743791,0.344348,0.572895,-0.585208,-0.0233948,0.86998,-0.492539,1.41323,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog014.ply.pcd,555,3705,538,10,1,0.1,1,0.000356913,464,"-0.102064,0.677919,-0.728024,0.972263,0.92946,0.325814,0.173086,-0.258493,0.354537,-0.659,-0.663351,1.38259,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog015.ply.pcd,468,3705,450,13,5,0.384615,1,0.000427409,481,"0.953913,0.299489,-0.0188764,0.0574639,0.275271,-0.898351,-0.342332,-0.0171758,-0.119484,0.321359,-0.939392,2.01961,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog016.ply.pcd,663,3705,630,12,2,0.166667,1,0.0015358,594,"0.474118,0.617844,0.627284,-0.525332,0.720245,-0.681942,0.127302,-0.438844,0.506425,0.391437,-0.768318,1.83956,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog017.ply.pcd,683,3705,640,10,10,1,1,0.00138864,557,"0.414958,0.899224,-0.138597,0.293265,-0.513974,0.357372,0.779819,-0.691386,0.750764,-0.252356,0.610471,0.2859,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog018.ply.pcd,614,3705,532,10,3,0.3,1,0.00157058,557,"0.231001,-0.796887,0.558231,-0.727987,0.617273,0.563529,0.549017,-0.568737,-0.752079,0.217756,0.622069,0.332286,0,0,0,1"
Frog,../kinect/scenes/scene032.ply.pcd,../kinect/objects/frog/Frog019.ply.pcd,473,3705,415,12,0,0,1,0.00069387,457,"0.610065,0.790777,0.0499524,-0.0927294,-0.703373,0.511452,0.493647,-0.367427,0.364816,-0.336292,0.868228,-0.103018,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog000.ply.pcd,620,3758,603,11,4,0.363636,1,0.000498613,518,"0.815706,0.576216,0.0509981,0.149614,-0.529116,0.707575,0.468379,-0.46841,0.233801,-0.409044,0.882059,0.0476348,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog001.ply.pcd,522,3758,491,11,1,0.0909091,1,0.00212415,501,"-0.194236,0.873564,0.446282,-0.460127,0.980063,0.153417,0.126256,0.119033,0.0418256,0.461906,-0.885944,1.49587,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog002.ply.pcd,534,3758,499,10,3,0.3,1,0.000450629,555,"0.759374,0.109784,0.64133,-0.666971,-0.198491,0.977769,0.067647,-0.0759653,-0.619644,-0.178668,0.764282,0.14227,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog003.ply.pcd,510,3758,477,16,13,0.8125,1,0.000614941,482,"0.587651,0.793499,0.158202,0.192553,-0.588885,0.285358,0.756167,-0.916549,0.554872,-0.537525,0.634969,0.298308,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog004.ply.pcd,481,3758,440,12,5,0.416667,1,0.00635408,453,"0.943509,0.321556,0.0799729,-0.312354,-0.330069,0.890846,0.312173,-0.639917,0.0291376,-0.320936,0.946658,0.268988,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog005.ply.pcd,544,3758,521,12,6,0.5,1,0.00176697,505,"0.739233,-0.477599,-0.474807,0.217381,-0.667198,-0.615263,-0.419889,0.237267,-0.0915916,0.627183,-0.773472,1.63667,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog006.ply.pcd,541,3758,512,13,4,0.307692,1,0.000620731,528,"0.130005,-0.00197176,0.991516,-0.995261,-0.900551,0.418182,0.118909,-0.161023,-0.414866,-0.908365,0.0525895,0.757023,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog007.ply.pcd,543,3758,508,10,3,0.3,1,0.000454708,574,"-0.319904,-0.94731,-0.0163291,-0.209284,0.947424,-0.319717,-0.0131229,-0.0804602,0.00721097,-0.0196684,0.999781,-0.0221538,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog008.ply.pcd,510,3758,470,14,11,0.785714,1,0.00122521,471,"-0.227567,-0.952765,-0.201146,0.382551,0.973384,-0.216778,-0.0744265,-0.157045,0.0273062,-0.212729,0.976733,0.00462508,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog009.ply.pcd,551,3758,519,11,5,0.454545,1,0.000541851,489,"0.50976,0.456949,-0.728935,0.985439,0.534321,-0.832222,-0.148034,-0.109483,-0.674277,-0.314022,-0.668391,1.44218,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog010.ply.pcd,532,3758,485,9,0,0,1,0.000638729,551,"-0.190487,0.912603,-0.361766,0.237419,0.661454,-0.152985,-0.734219,0.631542,-0.725395,-0.37915,-0.574503,1.34073,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog011.ply.pcd,494,3758,447,13,12,0.923077,1,0.000235841,441,"0.92778,-0.0806562,0.364317,-0.485245,-0.069295,0.922137,0.380621,-0.350138,-0.366647,-0.378375,0.849943,0.0597371,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog012.ply.pcd,488,3758,442,11,7,0.636364,1,0.000237891,513,"0.967387,0.00169136,-0.253302,0.120114,0.0365454,0.988587,0.146176,-0.132967,0.250658,-0.150663,0.956281,0.0319325,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog013.ply.pcd,515,3758,479,10,3,0.3,1,0.00103738,443,"0.854184,-0.368593,-0.366763,0.546192,0.48138,0.827235,0.289758,-0.280782,0.196597,-0.424057,0.884041,0.0591006,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog014.ply.pcd,564,3758,551,10,4,0.4,1,0.00126812,453,"-0.644983,-0.023965,0.763824,-0.424465,0.657001,0.493118,0.570252,-0.714987,-0.390321,0.869633,-0.302307,1.18153,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog015.ply.pcd,469,3758,439,9,5,0.555556,1,0.00377285,422,"0.797344,0.579024,0.17023,-0.40442,-0.602172,0.744343,0.288697,-0.610131,0.0404529,-0.332699,0.942169,0.254183,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog016.ply.pcd,661,3758,601,14,1,0.0714286,1,0.000622271,511,"0.789991,0.597736,-0.136494,0.109524,0.52719,-0.775886,-0.346524,0.267354,-0.313033,0.201792,-0.92806,1.74245,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog017.ply.pcd,673,3758,632,11,11,1,1,0.000487039,558,"-0.356107,0.716929,0.599331,-0.692645,-0.835171,-0.531871,0.140003,-0.261613,0.41914,-0.450688,0.788163,0.143705,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog018.ply.pcd,599,3758,518,10,0,0,1,0.000502334,588,"0.297776,-0.328346,-0.896395,0.677459,-0.954379,-0.0805729,-0.287525,0.174634,0.0221805,0.941119,-0.337362,1.27418,0,0,0,1"
Frog,../kinect/scenes/scene039.ply.pcd,../kinect/objects/frog/Frog019.ply.pcd,484,3758,426,9,5,0.555556,1,0.000539686,478,"-0.205968,0.972377,0.10987,-0.0972712,0.11278,0.135118,-0.984397,0.916284,-0.972043,-0.190362,-0.137495,0.941551,0,0,0,1"
